Similarity,QAS_File,Text_File
0.1111111111111111,qas_51_table_7.txt,section_12.txt
0.1111111111111111,qas_51_table_7.txt,section_18.txt
0.14814814814814814,qas_51_table_7.txt,section_6.txt
0.14814814814814814,qas_51_table_7.txt,section_5.txt
0.1111111111111111,qas_51_table_7.txt,section_11.txt
0.1111111111111111,qas_51_table_7.txt,section_14.txt
0.14814814814814814,qas_51_table_7.txt,section_10.txt
0.1111111111111111,qas_51_table_7.txt,section_9.txt
0.14814814814814814,qas_51_table_7.txt,section_20.txt
0.14814814814814814,qas_51_table_7.txt,section_17.txt
0.14814814814814814,qas_51_table_7.txt,section_22.txt
0.14814814814814814,qas_51_table_7.txt,section_1.txt
0.14814814814814814,qas_51_table_7.txt,section_15.txt
0.14814814814814814,qas_51_table_7.txt,section_4.txt
0.1111111111111111,qas_51_table_7.txt,section_13.txt
0.14814814814814814,qas_51_table_7.txt,section_8.txt
0.1111111111111111,qas_51_table_7.txt,section_3.txt
1.0,qas_51_table_9.txt,section_7.txt
1.0,qas_51_table_9.txt,section_19.txt
0.75,qas_51_table_9.txt,section_2.txt
1.0,qas_51_table_9.txt,section_21.txt
0.75,qas_51_table_9.txt,section_23.txt
1.0,qas_51_table_9.txt,section_16.txt
1.0,qas_51_table_9.txt,section_12.txt
1.0,qas_51_table_9.txt,section_18.txt
0.75,qas_51_table_9.txt,section_6.txt
0.75,qas_51_table_9.txt,section_5.txt
1.0,qas_51_table_9.txt,section_11.txt
1.0,qas_51_table_9.txt,section_14.txt
0.75,qas_51_table_9.txt,section_10.txt
1.0,qas_51_table_9.txt,section_9.txt
0.75,qas_51_table_9.txt,section_20.txt
0.75,qas_51_table_9.txt,section_17.txt
0.75,qas_51_table_9.txt,section_22.txt
0.75,qas_51_table_9.txt,section_1.txt
0.75,qas_51_table_9.txt,section_15.txt
0.75,qas_51_table_9.txt,section_4.txt
1.0,qas_51_table_9.txt,section_13.txt
0.75,qas_51_table_9.txt,section_8.txt
1.0,qas_51_table_9.txt,section_3.txt
0.1111111111111111,qas_51_table_1.txt,section_7.txt
0.1111111111111111,qas_51_table_1.txt,section_19.txt
0.14814814814814814,qas_51_table_1.txt,section_2.txt
0.1111111111111111,qas_51_table_1.txt,section_21.txt
0.14814814814814814,qas_51_table_1.txt,section_23.txt
0.1111111111111111,qas_51_table_1.txt,section_16.txt
0.1111111111111111,qas_51_table_1.txt,section_12.txt
0.1111111111111111,qas_51_table_1.txt,section_18.txt
0.14814814814814814,qas_51_table_1.txt,section_6.txt
0.14814814814814814,qas_51_table_1.txt,section_5.txt
0.1111111111111111,qas_51_table_1.txt,section_11.txt
0.1111111111111111,qas_51_table_1.txt,section_14.txt
0.14814814814814814,qas_51_table_1.txt,section_10.txt
0.1111111111111111,qas_51_table_1.txt,section_9.txt
0.14814814814814814,qas_51_table_1.txt,section_20.txt
0.14814814814814814,qas_51_table_1.txt,section_17.txt
0.14814814814814814,qas_51_table_1.txt,section_22.txt
0.14814814814814814,qas_51_table_1.txt,section_1.txt
0.14814814814814814,qas_51_table_1.txt,section_15.txt
0.14814814814814814,qas_51_table_1.txt,section_4.txt
0.1111111111111111,qas_51_table_1.txt,section_13.txt
0.14814814814814814,qas_51_table_1.txt,section_8.txt
0.1111111111111111,qas_51_table_1.txt,section_3.txt
